Most_Important_Issue,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_monthly_expense_on_pets_or_plants,Weighted_education_rank,Number_of_valued_Kneset_members,Vote
4.0,0.6460020095254526,0.7588414313743177,0.8636425259201725,0.17832679134918794,0.5268571428571431,-0.3627464570734911,1.5209319552639142,1.214869851887634,4.0
4.0,-0.26968336276551486,0.19679394703577335,-0.259588194357532,-0.7281613176325714,0.4951428571428571,1.0721957802757551,-0.4574029676654494,-1.3961498533211711,6.0
0.0,-0.06978312289971622,0.04408314228225074,-0.08253580286151818,-0.9014854152235819,0.8168571428571432,-0.44786390201851306,-1.1340211081502611,1.9608754819472927,7.0
4.0,-0.20614945003444607,0.11619035126121413,-0.2526358089748181,-0.9110290156237972,0.8345714285714285,0.15023468974173781,-0.62700022568172,-0.2771414082316832,7.0
5.0,0.07902195736443152,0.023831814538370022,0.1774037590887676,0.30193180943584985,-0.8454285714285714,0.584558011807404,-0.9612416115485944,-1.7691526683510006,3.0
1.0,-0.266798136488121,-0.17415174929129829,-0.431193745555043,-0.4361579311937198,-0.04685714285714271,0.7757290545705408,-0.20720086346340238,-0.6501442232615126,1.0
1.0,-0.21591934336001917,-0.014452647134864938,-0.11376938224143063,-0.9870699607480949,0.975714285714286,-0.6154230749737052,-0.8516353279490706,0.8418670368578047,7.0
0.0,0.4909539374245564,0.9958440967921112,0.9210197580246424,0.09674440083121683,0.6782857142857144,0.5786050313065305,1.7949072864063254,1.214869851887634,4.0
2.0,-0.29526607285717565,0.20219930463929958,-0.19384196570113577,0.05195105056568905,-0.9528571428571428,-0.40827672936797127,-0.49256148193024013,0.09586140679814611,7.0
2.0,-0.15778434452268808,0.2931427547922889,-0.1175699048835489,-0.9344262295081966,0.8780000000000001,-0.8795127234734749,-0.6119189159130974,0.09586140679814611,7.0
0.0,-0.06735899624809438,0.04405997828206698,-0.021503110395488134,-0.009928422996998476,-0.8380000000000001,-0.08376147686102528,-1.2079629264038658,-0.2771414082316832,11.0
4.0,0.1052667007083461,0.13239435902945362,0.9669210975953182,0.9244208419918416,-0.858,-1.0768675999421817,0.7756878168400186,0.46886422182797544,4.0
7.0,0.10059769608260916,0.8815919722788645,0.6566773727672401,0.42353575001924115,0.07171428571428584,0.7194416975655992,1.0466665777229165,-0.6501442232615126,4.0
3.0,0.046541002019121924,0.2691023414527338,0.16099203091447145,-0.16724390056184102,0.025428571428571578,-0.2922747934985478,-0.6924879415736482,-0.2771414082316832,8.0
2.0,-0.14947297735529097,0.025764471875154626,-0.1720781675570725,-0.5436004002155006,0.15257142857142858,-0.030249989429567893,-0.8850165293138716,0.46886422182797544,7.0
4.0,0.24408901306429964,0.05970814639574873,0.40376581951510837,-0.7741861002078042,0.5805714285714285,0.39020834904350066,-0.34273247484481956,-0.6501442232615126,6.0
4.0,0.024483670339762842,0.19594854650980165,0.6965919439511965,0.9465866235665357,-0.8991428571428571,-0.6627776608357163,0.20662311403872108,0.09586140679814611,4.0
7.0,0.41159122741839216,0.9015531319611838,0.702510469268355,0.34395443700454087,0.2194285714285713,0.14336120951712597,1.2915844457300505,0.8418670368578047,4.0
7.0,0.706183768385255,-0.28662314763147456,-0.7139503039015564,0.5111213730470252,-0.6622857142857144,1.8479212733652333,0.9148972656672038,-0.2771414082316832,0.0
7.0,-0.10558963470187965,0.11846968628637788,-0.14940121183664234,-0.6005541445393674,0.25828571428571445,1.0323098200234613,-0.9103808063206584,0.8418670368578047,7.0
1.0,-0.22425399534297064,-0.21175467846826845,-0.37868521096628394,-0.6947587162318172,0.4331428571428573,0.8616894154778969,-0.3127034766465554,-0.6501442232615126,1.0
0.0,0.05628590228040875,0.2005009242407061,-0.4107206025634721,0.0688832448241361,0.1585714285714288,1.8085389021589298,-0.37471091534961903,0.8418670368578047,12.0
4.0,0.45854944564044553,0.8418480754411535,0.45315229950547087,0.24220734241514652,0.40828571428571436,-0.0608959385640877,0.9503009019975887,1.214869851887634,9.0
4.0,0.6925416801169797,0.9332030348147959,0.713172375704729,0.9156468867851919,-0.8417142857142856,-0.3865337828782424,1.620070469732432,-0.2771414082316832,4.0
2.0,-0.000528044186637433,0.30266764009896807,-0.4896459998272822,-0.007003771261448466,-0.8434285714285714,-0.45135464691517124,-0.12015740912337093,0.09586140679814611,2.0
7.0,-0.2414320256344369,0.08416891661438641,-0.3750187770480651,0.016239513584237475,-0.8865714285714286,0.07158966352159755,-0.38894261299802724,0.09586140679814611,7.0
6.0,-0.3462900439323908,-0.006893863105945308,0.19079422212084052,-0.30778111290694987,0.2862857142857145,1.071156242849009,-0.3212303986685311,-0.2771414082316832,5.0
2.0,-0.15979676289593014,-0.101959065751283,-0.22937176619037702,-0.7101516201031324,0.46171428571428574,-1.0531231968446355,-0.7344065849273191,0.46886422182797544,7.0
7.0,-0.2591935803185079,-0.8836575489205366,-0.4820670937750593,0.051335334410836486,0.7625714285714289,-1.0495129629214897,0.9051500390718248,-0.6501442232615126,4.0
0.0,-0.1270703956517626,-0.599419764372563,0.03859685300346527,0.1412298930193181,0.024285714285714466,4.633759452082647,0.15193599794018206,1.214869851887634,0.0
0.0,0.054323014726986196,-0.17854273204600046,0.04424345995524903,-0.18802432078811682,0.6354285714285717,1.8572975211828333,-0.9691842333602119,0.46886422182797544,12.0
0.0,-0.8750595355677327,-0.6264586289668652,-0.8479923119622075,0.4921881012853073,-0.055714285714285605,-0.6238630468045755,1.6359791086865683,1.5878726669174634,10.0
0.0,0.4941327385844536,0.5378036637322767,0.9289036686899557,0.9165704610174708,-0.8434285714285714,0.1001285831682547,1.2178055989547059,1.214869851887634,4.0
2.0,-0.2193576680060335,-0.7159408383537573,-0.8121824066066263,0.3992149619025629,0.11685714285714299,-0.631279119140725,1.0492357021905963,1.0160403014761756,4.0
7.0,-0.22332956826559458,-0.11983515289166558,0.03039540750876335,-0.5523743554221505,0.16885714285714304,-0.825878447307576,-0.8281140977798166,-1.3961498533211711,11.0
7.0,-0.07262272522165969,-0.1469101802926035,-0.3144453613672171,-0.13584237666435772,-0.6042857142857143,-0.8884129941223843,-0.6085435679874069,-1.023147038291342,6.0
0.0,0.4006897108669698,0.49756825546729355,0.4630145813817237,0.5266682059570538,-0.11971428571428566,-0.9618749369992498,0.3502557756580349,0.46886422182797544,4.0
4.0,0.08759697443921821,-0.05576613931208074,-0.4292379990223546,-0.13507273147079202,0.5371428571428574,2.1278418609335366,-0.4165007773157893,0.8418670368578047,0.0
7.0,0.878807728463614,0.6499664300158421,0.7934819804042252,0.10228584622489034,0.6680000000000001,-0.6134056647177349,1.591426403784889,0.8418670368578047,10.0
2.0,0.6613844452482085,0.7937543054439251,0.8310991664263698,0.5813130147002232,-0.22114285714285709,-0.11354472997407411,1.5369857948694094,-1.023147038291342,4.0
7.0,-0.2941615232403767,-0.1646083435808121,-0.15555428826254036,0.27668744708689275,-0.2271428571428571,2.2594145432237207,-0.17594258748186525,-0.6501442232615126,12.0
0.0,-0.1921472785490661,-0.006893863105945308,-0.29843867425766046,-0.42969291156776723,-0.05885714285714272,-0.8624241570810124,-0.48685921007777305,-0.6501442232615126,6.0
0.0,-0.259302572843533,-0.25950317335491613,-0.3447331643747651,-0.9278072808435309,0.8657142857142857,0.46503834029771857,-0.2795082639237792,-0.6501442232615126,1.0
3.0,0.04070324354128685,-0.21550213035236065,0.24733717307284486,-0.3795120449472793,0.4194285714285715,0.8218717915639933,-0.6627421018327281,-0.6501442232615126,3.0
1.0,0.3350098390861922,-0.022098399929278867,0.4089260964627799,-0.502809204956515,0.07685714285714296,-0.4074697275193293,-0.22450445574488967,-0.2771414082316832,6.0
2.0,-0.14262467198566542,-0.06911420656293776,-0.008218088503686327,-0.1470791964904179,-0.5834285714285714,-0.9571731055619954,-1.041411347246546,-2.14215548338083,1.0
1.0,0.6559080918156865,0.7332263230035536,0.7539630941368449,0.514199953821288,-0.09657142857142853,-0.578204603163225,1.3458035622493616,1.5878726669174634,4.0
6.0,0.009414565785829776,0.1686289236831826,0.3344624978337658,0.2709920726545061,-0.788,-1.1623535479123068,-0.5653114006656739,0.09586140679814611,8.0
1.0,-0.23940738876253886,0.17535312814710102,-0.1362496755673419,-0.9741399214961902,0.951714285714286,-0.9158063223425258,-0.6703762526092766,0.09586140679814611,7.0
3.0,-0.11990583310032676,0.06448996021913489,-0.13255891360871275,-0.5654583237127685,0.7645714285714287,-0.1502664198923562,-0.9720302253796828,-1.023147038291342,8.0
1.0,-0.4209598184332235,-0.6777595427143424,-0.6508971610038131,0.20572616024012924,0.476,-0.10429299793311714,0.8835699948747691,1.5878726669174634,4.0
2.0,-0.04469507395478445,0.004530739564270414,-0.19738074428006036,-0.5018856307242361,0.07514285714285718,-0.7173549355546047,-0.9447683413119093,0.09586140679814611,7.0
0.0,-0.38197338121661983,0.016193605693115343,-0.45779765078348256,0.07119218040483322,-0.9885714285714285,-1.0793093133178588,-0.07388035228379412,-0.2771414082316832,11.0
2.0,0.04461286929292374,0.31498386538455714,-0.4241158145961019,-0.9381205264373124,0.8848571428571428,-1.0766104353748054,-0.2207047927614433,-0.2771414082316832,2.0
7.0,-0.04795265038545882,-0.006893863105945308,-0.11342396775335861,-0.4135303625028861,-0.08885714285714275,0.748983890054032,-1.118322974648457,-1.3961498533211711,11.0
4.0,-0.04952224775292824,-0.02990640218442231,0.04670214626441527,-0.6807511737089202,0.40714285714285703,0.9320527478403565,-1.2283884559344114,-1.023147038291342,11.0
0.0,-0.02608629343116342,-0.02666419034793288,0.05948095731843206,-0.16124066805202808,-0.5571428571428572,-0.36170907649292006,-1.237876449085326,-0.2771414082316832,1.0
2.0,-0.31389308051668474,-0.26562702357335577,-0.41056036924069206,-0.9635188178249827,0.9319999999999999,0.4245917690401416,-0.10786264411559174,-1.7691526683510006,1.0
2.0,0.45056011481336067,-0.08332280935133096,0.27084320043225096,-0.2095743862079582,0.6754285714285717,3.9919494741272863,-0.21747619337514784,0.46886422182797544,0.0
6.0,-0.04936196791041325,0.08651976722023247,-0.15555428826254036,-0.3462633725852382,0.35771428571428565,0.5921140906724047,-0.3212303986685311,-1.3961498533211711,8.0
0.0,-0.11211154715431526,-0.08253838485741483,-0.03852687439082658,-0.4247671823289464,-0.06799999999999984,-1.0657434724563073,-1.0728566084533642,-0.6501442232615126,1.0
3.0,0.02974746471995804,0.16293122872514076,-0.16046110443914963,-0.5386746709766798,0.7148571428571429,-0.3867217886631379,-0.8828215781491993,-1.7691526683510006,8.0
7.0,-0.8727398650566442,0.2850554845257076,-0.9113872158674978,0.6890633417994303,-0.9925714285714285,4.001356625337679,1.4668888639372164,0.09586140679814611,0.0
4.0,-0.4724209452989442,0.4890026428112517,-0.5343545629242781,0.4406218733164009,-0.5314285714285714,3.5017554428342463,0.51914453314126,0.46886422182797544,0.0
2.0,-0.5891181345911122,-0.4818561021436929,-0.2113482975310388,0.6518125144308473,0.011714285714285788,1.3857150273335865,0.35361392664953045,0.46886422182797544,9.0
5.0,-0.3040229386337515,0.08196438021647356,-0.20961678760931024,-0.4430847379358117,0.5374285714285714,-0.0736087207597998,-0.5559917477825779,-1.7691526683510006,5.0
0.0,-0.5089882284409082,-0.9149497510607805,-0.8581995604549468,0.8323712768413758,-0.687142857142857,-0.9711079783535778,1.5998749848469678,0.8418670368578047,4.0
0.0,-0.18425330338974177,-0.16515911978970454,-0.27646117975188556,-0.7604864157623336,0.011714285714285788,0.44135015339106387,-0.5720838001562755,-0.2771414082316832,1.0
1.0,0.8824445959624327,0.9565217104623518,0.9716789159099739,0.7273916724390053,-0.4922857142857142,-0.9605773031356755,2.195921982045235,0.09586140679814611,4.0
7.0,-0.12340737814939517,-0.26538025329107906,-0.4414746185918835,0.2512891556992227,0.39142857142857146,0.9436740176415328,-0.22159130830541257,0.09586140679814611,4.0
0.0,0.5909178166925639,-0.12232781424249262,-0.46436460377965905,0.21126760563380276,-0.10571428571428565,1.9343399433693416,0.28965287308699617,0.8418670368578047,0.0
4.0,-0.21660820167216677,-0.15028172401461637,-0.15826187685180926,-0.6119448934041407,0.27942857142857136,-1.2052339378632624,-0.7124541574673056,1.214869851887634,7.0
4.0,0.4775443395148793,0.2883205822741426,0.613285291722256,0.6090202416685908,-0.27257142857142846,0.6738624045272044,0.43843984218882276,0.46886422182797544,10.0
4.0,-0.12978415392555054,-0.09718720622197519,-0.01884287507918303,-0.23820518740860464,-0.41428571428571415,1.1202472487417154,-1.031419350760189,-1.023147038291342,1.0
0.0,-0.2236807989581735,-0.0726139382884613,-0.14654663224473585,-0.21480797352420533,-0.45771428571428574,1.6330443440532607,-0.7795803389716627,0.46886422182797544,7.0
0.0,-0.46254990000143337,-0.17462581492792928,-0.2541363307786618,0.3294851073655043,0.24628571428571444,0.5828323899513206,-0.1634441724115142,1.9608754819472927,10.0
6.0,-0.2961509599052433,0.4060133106744439,0.06694649312862322,0.08704687139228806,-0.4465714285714286,-0.771503727985307,-0.27187375499311356,-0.2771414082316832,5.0
1.0,-0.02290858158630127,0.2669123506049884,-0.4009303494711707,-0.49480489494343116,0.062000000000000055,-0.14516306083702948,-0.3266364710556637,0.09586140679814611,2.0
4.0,-0.16465742255813032,-0.07045017826254496,-0.1304824495243454,-0.003925190487185426,-0.8491428571428572,0.19047056932702877,-0.9022547423753978,1.214869851887634,7.0
4.0,-0.02858579510296677,-0.26372963641525693,-0.29499911717578275,-0.0019241129839144833,-0.8528571428571428,-0.9412358281953573,-0.5155059624190823,0.09586140679814611,7.0
4.0,-0.014621701643751761,-0.04575640647923496,-0.17470018704869061,-0.6327253136304164,0.31800000000000006,-0.8871552093804491,-0.991811882641784,0.09586140679814611,7.0
0.0,0.9071532278052805,0.9123826810072166,0.9412295018381458,0.782960055414454,-0.5954285714285714,-0.8489774283316215,-0.3212303986685311,0.8418670368578047,4.0
0.0,0.6407370857084307,0.16503155669600256,0.7212105654423566,0.4116832140383282,0.09371428571428586,-0.9937588623849872,0.7691530922341894,1.214869851887634,10.0
1.0,0.5978384786191429,0.013219095673761894,0.8879934136991077,0.97706457323174,-0.9557142857142857,-0.4982697346300483,0.9720686963264212,0.09586140679814611,10.0
1.0,0.009815410186418072,0.31083199846657483,-0.5055296439134016,-0.9562841530054644,0.9185714285714286,1.5475801715153292,-0.08064173296943818,1.214869851887634,2.0
6.0,-0.1256798086184293,0.27483111729957366,-0.4015429571749899,-0.01685522973909037,-0.25371428571428556,0.5378378573338147,-0.2815093478977249,-1.3961498533211711,5.0
0.0,-0.07681343819067832,-0.6474436126324838,-0.622133964955021,0.07873470330177779,0.7117142857142857,0.875084738300017,0.5994354268677953,1.5878726669174634,4.0
0.0,-0.1276193737570338,0.14791277763705035,-0.24523312632111116,-0.6881397675671517,0.4208571428571428,-1.0384120717788996,-0.6991678407967569,0.8418670368578047,7.0
7.0,0.005720175807251593,0.2815366950487539,-0.4646614314473164,-0.8054336950665744,0.6385714285714288,0.31408611090155353,-0.19157418089194028,0.8418670368578047,2.0
1.0,-0.8879202913416895,-0.8929033742995032,-0.9240336298943732,0.26945278226737446,0.35771428571428565,0.38523360675957724,2.059832385303223,1.214869851887634,4.0
7.0,-0.1341879153789063,-0.3610904400300804,-0.23752454702250703,0.6970676518125143,-0.43599999999999994,-0.8809755237978822,-0.3920086438454618,-0.6501442232615126,4.0
6.0,-0.1557921505594243,0.39040085060933993,-0.2986133554434336,-0.5383668128992535,0.7142857142857144,-0.5915119691868438,-0.25264017851620574,-0.6501442232615126,5.0
0.0,-0.17295014774857664,-0.10787253187886259,-0.02600584500090597,-0.6262602940044639,0.30600000000000005,0.7261717573277412,-0.9380020838702829,-0.2771414082316832,1.0
7.0,-0.06953016722216832,0.0501507334792779,-0.2106687998174358,-0.6485800046178711,0.3474285714285714,0.42267136156497503,-0.8894474716786442,0.46886422182797544,7.0
7.0,-0.23359505731220875,-0.1964341339609944,-0.33737701866803604,-0.09551296852151159,-0.679142857142857,1.5715285129432053,-0.38660833603599287,-1.7691526683510006,1.0
7.0,-0.2610250603908729,-0.05449814186536572,-0.057620228870611134,-0.5018856307242361,0.07514285714285718,-0.7795926839799446,-0.7891307094301722,-0.2771414082316832,7.0
4.0,-0.4270919030498468,0.3088644249809853,0.055251574442179985,0.42876933733548817,-0.5094285714285713,1.1072708851940478,-0.2210284621853618,0.8418670368578047,12.0
0.0,-0.9503676355101741,-0.960163804312013,-0.9020914788793205,0.4124528592318939,0.0922857142857143,0.8807426029855424,2.1981355367572544,0.8418670368578047,9.0
3.0,-0.20558093239528452,0.0907757088480563,-0.10681499697387498,-0.10936658200569538,-0.08199999999999985,-0.8115344634932523,-0.842088697345004,-1.7691526683510006,8.0
2.0,0.8340164824271628,0.8863436079583036,0.9067506381343353,0.8851689371199873,-0.7851428571428571,-0.5342272366779458,1.960669846136275,-0.2771414082316832,4.0
7.0,-0.36731740730943774,0.26223463076790465,0.10163158234455194,0.1460016932194259,0.01542857142857157,-0.14740557474511207,-0.36993782140227194,0.09586140679814611,12.0
2.0,-0.16325206819346405,-0.07623431401899727,-0.05011431891424034,-0.5112753020857385,0.09257142857142875,-0.024498652052404764,-0.3212303986685311,0.09586140679814611,7.0
0.0,-0.25433637927777,-0.2113703093046272,-0.34764702000573144,-0.6196413453397984,0.2937142857142856,-0.6317016348018794,-0.33164333504299465,-0.6501442232615126,1.0
0.0,0.8678987207783981,0.6199919428270149,0.9193878257243482,0.2519048718540753,0.39028571428571457,-1.0644723267788516,1.7183644754919152,0.46886422182797544,10.0
1.0,0.2617268154479804,-0.02490329998010843,0.38443552315974294,-0.24005233587316255,-0.4108571428571428,-0.039728258348225055,-0.36449348107318574,-1.023147038291342,6.0
6.0,-0.11802813555406677,0.14499503138005276,-0.5017385436171748,-0.13507273147079202,-0.03428571428571425,-1.1327545299185833,-0.20887648238255027,-0.6501442232615126,5.0
2.0,0.09486794329595938,0.886466618390342,0.6371938926684586,0.6170245516816744,-0.28742857142857137,-0.2975460014444671,1.028896186572715,-0.2771414082316832,4.0
1.0,-0.13503710379076084,-0.019025487712458156,-0.004656784337960684,-0.7139998460709613,0.46885714285714286,-0.5815873038893572,-1.0905480390389404,-0.6501442232615126,1.0
1.0,-0.06994078888576649,-0.025919072342134974,0.015239174526320731,-0.7792657584853383,0.5900000000000003,-1.7876208772517534,-1.2240295562660515,-1.023147038291342,1.0
2.0,-0.3125997749035999,-0.28300406206162476,-0.2091603661493069,-0.5129685215115831,0.09571428571428586,0.04571851456591075,-0.35178614345458337,0.46886422182797544,7.0
0.0,-0.1270703956517626,0.254953502988855,-0.4190189850305498,-0.2920803509582084,-0.3142857142857143,-0.2781675532603862,-0.30782908166699563,0.8418670368578047,2.0
6.0,-0.017054118549234887,0.12903702513405313,0.31121579428034996,0.3100900484876472,-0.8605714285714285,0.06327801695657737,-0.647827119780338,-0.2771414082316832,8.0
4.0,-0.24099960014031097,-0.17905648416825892,-0.3048072383777475,-0.7113830524128377,0.46399999999999997,-0.8818314437326732,-0.3212303986685311,-1.023147038291342,1.0
7.0,-0.7194953457871142,-0.420100245125694,0.3301116940705222,0.4380050796582775,-0.5265714285714285,4.338582148297272,0.588111486342304,0.46886422182797544,0.0
7.0,-0.023013250600096513,0.36893711833177134,-0.4330705185718837,-0.4832602170399446,0.0405714285714287,-0.8166934942008826,-0.1339497848165171,-0.6501442232615126,2.0
4.0,-0.31150183517374586,-0.6314346508444886,-0.6456761238296149,0.7229277303163242,-0.484,-1.0789088208965334,0.7192018839881311,-0.2771414082316832,4.0
4.0,-0.7450247067956055,-0.5773840807071826,-0.7146058491796066,0.771261448472254,-0.5737142857142856,-1.0123823401051495,1.2220565522394067,0.46886422182797544,10.0
1.0,0.021642761861897952,-0.11014985150677326,-0.1465768015412977,-0.5437543292542139,0.15285714285714302,0.3235030849485784,-0.984404960109119,0.8418670368578047,7.0
0.0,-0.04896211250258853,0.2631817018611615,-0.41706903483501645,-0.03209420457169254,-0.7968571428571429,-0.8061810139282695,-0.29700257210793096,0.46886422182797544,2.0
0.0,-0.6549717729678068,-0.8920685733140026,-0.8391788786432708,0.40352497498653106,0.10885714285714299,-0.8865187490179908,1.6774808503641436,0.46886422182797544,4.0
1.0,-0.48720374418841883,0.0706578332973209,-0.41091871811543423,-0.6830601092896176,0.4114285714285715,0.8341823930041224,0.025184339427409344,-0.2771414082316832,11.0
0.0,-0.9192395999698372,-0.7978932244255827,-0.6622100189353777,0.5645347494804893,-0.18999999999999995,-0.6045475494127854,1.6704454142737024,0.8418670368578047,9.0
1.0,-0.4532443322505636,-0.9567766439162575,-0.29836935878224147,0.09381974909566693,0.6837142857142857,-0.8937330147718333,1.0389462757710717,1.5878726669174634,9.0
5.0,-0.24169320676361072,-0.006893863105945308,-0.05989658199754999,-0.6802893865927807,0.9777142857142858,-0.5373554377850812,-0.3789921528541088,-0.6501442232615126,5.0
2.0,-0.9877843154119362,-0.9468379001250292,0.17397401458343165,0.014392365119679784,0.011714285714285788,2.4435889860273234,1.6561720528763442,-0.6501442232615126,0.0
6.0,-0.011175378932049451,0.3364888480553292,0.014377972693563779,-0.5725390594935735,0.777714285714286,0.28424721817520515,-0.6478937976933483,0.09586140679814611,8.0
4.0,0.32589476698711106,0.020684762854870975,0.4769842022170061,0.0002308935580694893,-0.8568571428571428,-0.3105862405997305,-0.11629213773716784,-1.3961498533211711,6.0
2.0,-0.18167631402076212,-0.12900012502238933,0.08566458040866154,-0.39213422612175786,-0.12857142857142856,-0.517372063471506,-0.3212303986685311,-1.7691526683510006,11.0
7.0,-0.6908742698121784,-0.09076640744660625,0.30121235008940594,-0.1989532825367506,0.6557142857142857,0.22760145369427368,0.2851826376047806,0.46886422182797544,0.0
7.0,-0.2455952851515255,0.0224321363648623,-0.08365831660693024,-0.5562225813899793,0.011714285714285788,-0.048068531822238206,-0.81645921364353,0.09586140679814611,7.0
2.0,-0.22205860022222723,0.07446413612473313,-0.06854808591350048,-0.7526360347879628,0.5405714285714285,1.3904373778578738,-0.8526984114113154,-1.023147038291342,7.0
1.0,-0.8897853849511626,-0.9939653285735872,-0.9927374075269625,0.8425305933964438,-0.706,-0.2806828363037545,2.2830572396793696,-0.7844191547189306,4.0
7.0,-0.2497209072966976,-0.16376105597094104,-0.363950169417112,-0.03501885630724255,-0.7914285714285714,-1.1243126385186917,-0.35160043802814595,-1.3961498533211711,1.0
7.0,0.30043675318759644,0.8012465973267302,0.49419505258514196,0.9804510120834296,-0.962,-0.7650149336892161,0.7908510414108731,0.09586140679814611,4.0
2.0,-0.8731932595391155,-0.9180140217328157,-0.7682304245113265,0.8279073347186945,-0.6788571428571428,-1.0208988511904988,1.882607390046929,-0.2771414082316832,9.0
4.0,-0.06466282157634085,-0.1050079724935975,-0.7229675706495075,0.1175248210574924,0.06828571428571428,2.057637048213019,0.22850733934462752,-0.2771414082316832,0.0
2.0,0.8143777958045653,0.9556709842015705,0.798726475237842,0.9381205264373123,-0.8834285714285715,-0.24612160945745162,1.895421946750745,-0.6501442232615126,9.0
0.0,-0.7194235491217775,-0.6184879718159638,-0.6321703637168858,0.18279073347186925,0.5185714285714287,0.6825870215877478,1.1275490187633495,0.46886422182797544,10.0
1.0,-0.8772323163081273,-0.6964804678243119,-0.36642800807102627,0.30808897098437615,0.28600000000000003,-0.9688611827493167,1.2125394326353751,0.8418670368578047,9.0
7.0,-0.1707478631840963,0.12961203490870377,-0.22940594767353917,-0.7190795043484954,0.4782857142857142,-0.028636160502201156,-0.698133613302467,-0.2771414082316832,7.0
7.0,-0.3598973936567279,-0.9784456074635657,-0.7973770869824071,0.5423689679057955,-0.1488571428571428,-1.2071672316215158,1.5086857047822226,-0.6501442232615126,4.0
2.0,-0.6286784323796359,-0.7970911246467376,-0.5610348813158074,0.10521049796044024,0.6625714285714288,-0.8264469094414592,1.1714264426117837,-1.023147038291342,9.0
6.0,0.20092903735715417,-0.24565652474708888,-0.15555428826254036,0.291926421919495,-0.8268571428571427,-0.17917778359818373,-0.25721796907668537,-0.2771414082316832,5.0
2.0,-0.2484276979845922,-0.23606308706710222,-0.351287132888227,-0.868236742861541,0.7551428571428573,0.2925639441997587,-0.3074664394224092,-2.14215548338083,1.0
5.0,0.1374331214278448,-0.08532283955855424,-0.17594507868207787,-0.6850611867928885,0.9865714285714287,0.3654307830160998,-0.8646094627364128,-1.7691526683510006,3.0
2.0,-0.1629663793814945,0.10386301333147618,-0.08748444527404176,-0.6144077580235512,0.28400000000000025,1.5953648944180312,-0.9232151553446809,0.09586140679814611,7.0
4.0,0.19582214308170265,-0.18734177668150753,0.026403197768713804,0.31501577772646816,-0.29828571428571427,1.4674861312716054,-0.7915677930401711,0.8418670368578047,12.0
4.0,0.7093712852231773,0.9955616905066542,0.8942735230176921,0.9159547448626182,-0.8422857142857143,-0.8695395444298045,1.9540426068690964,-0.2771414082316832,4.0
7.0,-0.1071427255838675,-0.006893863105945308,-0.1359431918494981,-0.04425459863003167,-0.7742857142857142,-0.4218017567223263,-0.9879533423080216,0.8418670368578047,7.0
7.0,0.9966633016797879,0.9999999999999996,0.9992422659040137,0.480797352420534,-0.034571428571428475,1.1419595462373158,2.4291904147623518,0.8418670368578047,4.0
4.0,-0.04852249662698627,0.02286860548345304,-0.10459033081177072,-0.16493496498114368,-0.5502857142857143,-0.5733926788588246,-1.132253571349467,0.46886422182797544,7.0
7.0,-0.0027672981894494297,0.3046291179993472,-0.4327593846553627,-0.7717232355883937,0.5760000000000001,-0.5851515638844685,-0.22271014804131037,-0.6501442232615126,2.0
1.0,0.06380216352037626,0.3618958181260479,-0.4293989895935899,-0.32563688139767577,-0.252,1.1744379063424883,-0.14335778959696913,1.5878726669174634,2.0
7.0,-0.2558029159971036,-0.05537833614382259,-0.19590066602529,-0.9282690679596705,0.8665714285714285,-0.6002940124322741,-0.6694536555894331,0.09586140679814611,7.0
1.0,0.1808076202545228,0.5178016244920569,0.9829190385091833,0.39028707765719983,0.13342857142857145,0.13572834086397587,1.09405496082131,0.46886422182797544,4.0
7.0,0.0006509387067510364,0.13583578386072315,-0.22586711355245037,-0.6140998999461249,0.28342857142857136,-1.0017356397376846,-0.8098379900028735,0.3266935687991528,7.0
4.0,-0.06165533435917625,-0.09850901821659297,-0.20546524481459427,-0.920880474101439,0.011714285714285788,-0.6953904523372505,-0.8704627385683308,-0.2771414082316832,7.0
4.0,-0.035398287820807894,0.2671481160354028,-0.4271417836274368,-0.5863926729777573,0.2320000000000002,-0.5008412851202546,-0.2761221557740021,0.46886422182797544,2.0
7.0,-0.20097568684176625,-0.007986359115935704,-0.19784004351919282,-0.5640729623643501,0.19057142857142884,-0.3810336660250008,-0.7684477571004885,0.8418670368578047,7.0
2.0,0.4505390225977066,0.9715066380326447,0.9954074790162697,0.5619179558223657,-0.7565714285714285,2.196199649093218,1.8379511150809749,-0.6501442232615126,0.0
1.0,-0.9223856735369774,-0.861022556599185,-0.8609767614730401,0.48726237204648637,-0.046571428571428486,-0.010560458282726377,1.9839507013713178,0.46886422182797544,9.0
0.0,-0.22353105768751957,-0.1584105569681088,0.0218349631397039,-0.14908027399368895,-0.5797142857142856,-0.8662430411451739,-0.7848541214407984,-0.2771414082316832,11.0
7.0,-0.2822393283262683,-0.23105295986733598,-0.3484254075507224,-0.86623566535827,0.7514285714285718,-1.083354981105796,-0.2772474301990807,-1.3961498533211711,1.0
1.0,0.9204142112259657,0.989672400037741,0.9621155394923582,0.9858385284383899,-0.972,0.14632995779476535,-0.3212303986685311,1.5878726669174634,4.0
2.0,-0.49893844621754135,0.05895781152428792,-0.461612683810121,-0.5671515431386132,0.19628571428571417,-0.2889097263746204,0.11582096174663145,-1.3961498533211711,11.0
