Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Vote
8.0,835.297023660905,243863.08653134102,4.0,278.432341220302,1.0,875.8432496115499,0.0,1.0,1.0,0.96951787546277,,577.118152286857,2.7578277699649303,45.0331087457016,8.187999999999999,7812.0,20.934602781198898,824.929872062057,10408.2922402396,100158.441906036,0.0,767101.39789012,28.7215924360412,600.918165448623,95.8079871488735,77813.0009786388,80.0,0.0,5.0,1249.03679454908,11.0,0.0,4.0,838.031169464153,1.0,0.0,4.0
6.0,427.76316914558197,76369.25374100161,5.0,142.58772304852698,1.0,535.594875268544,0.0,0.0,1.0,0.21122914482839397,0.0641861010808498,841.1687612533569,7.124138937797401,64.771301439032,8.222000000000001,3778.0,14.8750840686262,405.48146941120694,6166.91169150785,52254.8315820331,0.0,286861.870413927,20.1365704480978,106.662721228166,6.80798043031245,20483.846487212,30.0,0.0,1.0,651.345008900665,6.0,3.0,2.0,465.70439780744795,0.0,1.0,3.0
9.0,1119.44716050336,3354.27558857699,7.0,373.149053501121,0.0,8.98910383693874,1.0,0.0,0.0,0.39575242740102096,0.7339520680252459,308.480347506702,9.65337727218866,55.391724500805104,10.073,3927.0,28.5589101258665,974.90347456187,2039.69798749313,82320.2395399567,2.0,80.80398779126679,31.2234443097149,753.6904850626551,67.9918038425967,139623.365182284,70.0,0.0,2.0,969.076098571531,10.0,2.0,2.0,181.528122164309,0.0,1.0,0.0
,488.68810803016703,159822.18325603098,0.0,,0.0,981.129972040359,0.0,,1.0,0.44374830415472405,0.8108133682981129,727.8695919085291,6.44950597081333,35.9724642010406,10.481,5519.0,17.704025376588103,979.1695338208231,11769.6387880452,117688.557554564,1.0,,31.291684739253398,834.980183767753,9.04891802929342,26708.0145837994,100.0,1.0,1.0,1472.31743251695,15.0,1.0,2.0,985.9037097483509,2.0,1.0,4.0
9.0,-302.11235418229,-62336.80784740821,7.0,-100.704118060763,0.0,619.009520641401,0.0,0.0,1.0,0.18061304744332998,0.6842458709143101,844.8204591404649,7.797306294087321,28.5036818590015,6.483,7517.0,26.953502721153196,527.036429466727,7244.16806534746,61316.467094994405,2.0,383172.786644696,22.9572739990341,174.529919679823,14.388784230686701,10050.6152763354,70.0,1.0,3.0,723.8509317744639,9.0,3.0,3.0,375.23438638054,1.0,0.0,12.0
8.0,341.95240519708597,59253.583370312306,4.0,113.984135065695,0.0,519.840619364801,0.0,0.0,0.0,0.37085359054617606,0.7091169031336899,888.648830819875,1.8476098519749902,,3.863,6137.0,71.45382552407679,521.078055065447,6240.5623037789,62250.1308661673,2.0,270234.26954158,22.827134184243196,30.5777112883595,21.7008572770283,13116.367181740401,80.0,0.0,3.0,775.88031001125,8.0,2.0,0.0,509.851997031736,0.0,1.0,11.0
7.0,1151.9543923649699,97737.31289005539,1.0,383.98479745499003,0.0,254.534329322015,1.0,0.0,1.0,0.93767632287927,,916.8325799982989,3.2680975366383795,17.308640992268902,7.622000000000001,6378.0,16.930781933479,261.79515216187,3068.93359754389,39746.964670493195,1.0,64787.7248034079,16.1800850480419,365.70490875603997,41.217546723783,147838.309474004,90.0,1.0,2.0,575.77056768374,14.0,0.0,4.0,629.40299561171,,1.0,12.0
3.0,155.21897954514,16214.0326181926,5.0,51.7396598483801,0.0,313.37725577838904,1.0,1.0,1.0,0.88729385798797,0.9627434592694041,569.697317900136,9.440975601319222,72.99959098454559,5.89,6110.0,33.2585389027372,546.830397237253,4227.43335225839,61954.376173293895,2.0,98205.3044391938,23.3844050007105,201.553729745965,25.827570841647702,2738.73206107445,30.0,0.0,0.0,803.49662757139,5.0,3.0,2.0,560.023088960046,0.0,0.0,5.0
2.0,813.7723651193311,74505.316696971,1.0,271.25745503977697,1.0,274.666429669355,1.0,1.0,1.0,0.724504627520218,0.528836891055107,493.03555488586403,8.515227558091281,90.827300469391,7.398,8602.0,69.56184897571801,278.392757987604,,32922.0697673146,1.0,75441.6475873105,16.6851058728317,396.809081009562,23.5545298783109,73861.8643696964,90.0,0.0,1.0,408.048816980286,12.0,2.0,0.0,260.057383649014,1.0,0.0,4.0
8.0,36.201659904056,3515.8462890178603,1.0,12.0672199680187,1.0,291.355117279356,1.0,1.0,0.0,0.5115187691990289,0.644441157113761,919.4493542891,5.81779081607237,5.907043279148639,2.782,7218.0,5.82799196708947,545.4025844568171,4004.35634170719,63803.0503440501,1.0,84887.8043648672,23.3538558798503,267.811106018317,3.2840752042830004,167.685017724567,90.0,0.0,2.0,850.81972021202,15.0,1.0,3.0,661.6437649458979,0.0,0.0,2.0
8.0,53.29927973626,6305.654587837221,4.0,17.7664265787533,0.0,354.9196885421,1.0,1.0,1.0,0.120641948888078,0.6624617411289361,168.812904972583,9.73908449523151,73.3964527258649,6.827999999999999,3172.0,89.0335047384724,423.70247034207,4396.6018261051395,,2.0,125967.985314822,20.584034355346102,203.68357081604302,85.39746489841491,343.412339956986,80.0,1.0,4.0,727.275385731246,10.0,2.0,0.0,620.902387138345,0.0,0.0,7.0
4.0,230.70462102475898,63626.7555207767,1.0,76.90154034158641,1.0,827.379467799411,0.0,0.0,1.0,0.312561480794102,0.823406211799011,472.206284292042,5.80120574915782,7.41618615575135,8.017000000000001,7983.0,99.1082946304232,877.4773041208459,10028.7492862358,103116.068860718,1.0,684556.783736036,,593.1745066872901,80.6638364680111,6000.748447250229,90.0,2.0,2.0,1282.3030330639301,11.0,1.0,1.0,819.671025150456,1.0,1.0,10.0
2.0,307.17934454943503,40504.287645273,7.0,102.393114849812,0.0,395.57628171272995,1.0,0.0,1.0,0.182619241531938,0.689332000678405,615.022112149745,9.77568804984912,3.9354379056021602,4.691,5309.0,62.18847450800239,343.52611615502104,4642.81504943734,45362.059835465196,0.0,156480.59465366902,18.5344575360333,188.71450047084,9.50737032108009,10596.7430834965,70.0,2.0,2.0,591.234909970511,9.0,,0.0,485.00755451944,1.0,0.0,7.0
5.0,873.612803348022,120851.722944592,1.0,291.204267782674,1.0,415.006702562421,1.0,1.0,0.0,0.716645879670978,0.144521701848134,375.843583140522,0.268984502181411,47.24627092946321,1.524,8476.0,98.2703066663817,458.504764291714,5067.07655420764,53476.2476040742,1.0,172230.56317173401,21.4127243547316,121.639983262773,78.6495332838967,85101.12984262599,90.0,0.0,4.0,665.910447622608,14.0,2.0,4.0,423.510979007647,2.0,0.0,7.0
5.0,603.667418791135,87960.3514829437,0.0,201.222472930378,1.0,437.129860308284,1.0,1.0,1.0,0.149054275359958,0.22767891525290898,268.034447683021,7.88225810742006,1.76765483338386,7.825,8175.0,75.34468816593291,454.709832789376,5280.71826866159,46024.4101682984,1.0,191082.51477314,21.3239262986293,411.004054329374,92.4881112296134,40701.706085147205,100.0,2.0,2.0,501.134790321865,14.0,1.0,0.0,96.36590956119579,1.0,1.0,4.0
8.0,899.238210143735,174542.972038724,3.0,299.746070047912,1.0,582.302787191921,0.0,0.0,0.0,0.8905597398988899,0.222345897462219,45.3653044532984,2.01423792634159,82.8500772593543,4.583,7417.0,43.8527721678838,518.031438462504,6859.09074884422,65841.5205460021,2.0,339076.53597147897,22.7603040063727,155.27557600160802,66.65293315891181,90157.4525792156,40.0,1.0,2.0,839.672879568905,10.0,2.0,0.0,630.428612466918,1.0,0.0,8.0
9.0,291.88818748849604,50374.3339383954,3.0,97.2960624961655,0.0,517.742780602048,0.0,0.0,0.0,0.0350378162693232,0.353693213546649,877.4008797481661,9.043506081216039,91.17624564096329,7.507000000000001,4493.0,,674.757264576872,6526.94233517423,74520.5453748648,1.0,268057.586865541,25.976090248089104,175.96104309237202,14.536152081564099,9573.819839753909,40.0,2.0,3.0,914.237053972438,9.0,3.0,1.0,510.36247558609597,0.0,,3.0
1.0,206.90081179473998,33550.4952212058,2.0,68.9669372649135,1.0,486.472164079619,1.0,0.0,0.0,0.18432200327515602,0.0318677294999361,776.02441329509,6.39670406933874,69.1460518632084,0.156000000000001,9844.0,58.462663763202706,457.13582299870103,5778.99328679359,55506.2281546215,0.0,236655.166424308,21.3807348563771,57.769253747935295,79.4591957470402,4835.40537296743,60.0,0.0,2.0,691.924577223573,6.0,1.0,0.0,463.710240233561,0.0,1.0,11.0
2.0,590.801559637761,72282.7794638421,2.0,196.93385321258702,1.0,367.04090375875603,1.0,1.0,0.0,0.948034257395193,0.461197359720245,91.43540449440479,4.0836781053803906,88.32377223297951,5.5489999999999995,4451.0,31.860997015610298,,4596.28184188354,53961.1483308818,2.0,134719.025032044,21.5159569191796,142.487586251249,2.8902877122163795,38989.8763943694,60.0,1.0,2.0,685.662956551321,12.0,0.0,3.0,464.632208484508,0.0,0.0,7.0
10.0,376.82207813089997,53585.1766253372,4.0,125.607359376967,1.0,426.608575254893,1.0,1.0,1.0,0.0235325542744249,0.6273599390406159,,5.2862226939760095,,5.265,4735.0,0.571803329512477,416.081393434888,5098.248539418711,51613.12398032309,2.0,181994.87648101,20.3980732775154,113.009995678981,54.3750024167821,15912.8160890315,80.0,1.0,0.0,657.8790404473,10.0,2.0,0.0,481.489857660824,1.0,1.0,7.0
1.0,718.695064182335,106170.199353419,7.0,239.56502139411202,0.0,443.179053167184,1.0,0.0,0.0,0.560122517636046,0.0709435325115919,796.8180845491589,2.2171672130934903,98.0855839559808,3.8110000000000004,6189.0,47.3793976474553,475.87094889547797,5383.5324294628,56951.822399623205,0.0,196407.67316616199,21.8144665049475,62.08419309576821,2.2849806817248504,57640.964496955305,70.0,2.0,,719.2996415866229,7.0,0.0,4.0,,1.0,1.0,11.0
10.0,193.501756095989,32464.8334548567,0.0,64.5005853653298,0.0,503.326183335804,0.0,0.0,0.0,0.524657351197675,0.733253573067486,391.675646184012,4.57001017639413,46.7744877096266,1.6380000000000001,8362.0,42.9617534391582,392.831895963485,5818.92562528501,49890.2763579746,2.0,253337.246831388,19.8199872846449,127.640325421999,43.97441560868171,4234.82609783553,100.0,2.0,2.0,619.254793487393,11.0,3.0,0.0,430.74693757335297,0.0,0.0,11.0
10.0,70.87229147583321,10544.9690496205,0.0,23.624097158611104,0.0,446.36495434395204,1.0,0.0,1.0,0.545747046824545,,377.83339270390604,9.12549150874838,95.2212385367602,0.301,,16.4254936389625,369.757884079279,5203.16531159808,47926.2165471899,0.0,199241.67246647802,19.2290895280894,144.50683759484102,39.3860383192077,591.722063718106,100.0,1.0,3.0,611.274712779667,15.0,2.0,3.0,467.712243347843,0.0,1.0,7.0
2.0,85.01577473032121,8056.4541242361,7.0,28.3385915767737,0.0,284.292679204254,1.0,1.0,0.0,0.42856353381648704,0.8868249931838359,545.693715801463,4.80519097065553,54.1932444088161,3.0039999999999996,6996.0,91.92091699223971,469.033824298954,3780.9944406404497,56976.4042399483,1.0,80822.32744913269,21.6571887441319,256.707208695554,93.8621406676248,841.4143641319639,70.0,0.0,2.0,768.4015086929539,12.0,3.0,0.0,635.68359780694,0.0,1.0,2.0
5.0,998.305010499463,182241.907281033,7.0,332.76833683315397,1.0,547.653989605408,0.0,0.0,1.0,0.938126464840025,0.116203639656305,114.44511893205299,8.34107158239931,67.54267024807629,5.75,8250.0,78.4190649399534,564.472432477556,6605.484761009189,63443.8916343375,1.0,299924.89233072,23.758628589999798,135.906116074428,23.240273282863196,111077.534335537,70.0,0.0,2.0,757.920571078192,13.0,2.0,2.0,390.2599657757,0.0,0.0,12.0
6.0,243.540109395406,33910.3370329228,4.0,81.1800364651354,0.0,417.717686632062,1.0,0.0,1.0,0.7793141310103241,0.892852454446256,,4.11999232135713,32.780104619450896,4.765,5235.0,9.97763664927334,525.4785504355269,5228.13396719167,60636.7970507107,0.0,174488.065725241,22.9233189227809,86.1368056087743,13.828558754175901,6681.378356945849,80.0,0.0,0.0,764.644036731779,11.0,2.0,0.0,499.883145353197,0.0,1.0,7.0
3.0,1243.86479754025,18610.827021882098,4.0,414.621599180085,1.0,44.8862940538675,1.0,0.0,0.0,0.993634038371965,0.389145435765386,917.8702784702181,1.7254739860072699,51.7055520089343,4.712,9288.0,51.67498923838139,867.952173110098,2184.76728675887,88234.4325755257,0.0,2014.77939389026,29.461028038921103,650.5783028148339,38.1689883070067,172335.692105831,80.0,0.0,3.0,1177.71497059148,13.0,3.0,1.0,784.138770774007,1.0,0.0,0.0
5.0,891.49164601584,55462.112285337,4.0,297.16388200528,1.0,186.63813351432597,1.0,0.0,0.0,0.195787794189528,0.0487142347265035,857.651981059462,5.14197910670191,59.6897625830024,10.655,3345.0,75.1974349841475,577.630923646697,3021.64318243666,65646.09067121451,0.0,34833.7928817115,24.033953558386898,383.540165773021,31.5916227176785,88613.5366504533,80.0,1.0,2.0,892.0700904972699,13.0,1.0,0.0,707.0768917276201,0.0,0.0,12.0
3.0,154.388727444942,29502.943630865,3.0,51.462909148314104,1.0,573.285578276166,0.0,0.0,0.0,0.6707678670063609,0.9816679961513729,342.58176060393504,,73.635157966055,5.196000000000001,6804.0,3.44638370443135,513.13365838704,6759.12309953574,62219.0737541842,1.0,328656.354259438,22.652453694623,74.52929118687159,,2709.89392715595,40.0,1.0,4.0,767.464638474348,10.0,2.0,2.0,496.63157619679197,1.0,1.0,3.0
3.0,2124.8078946508,688104.205059572,2.0,708.2692982169341,0.0,971.529059344903,0.0,0.0,1.0,0.175821278709918,0.44204219058155997,705.4222826845939,0.8985060523264109,70.3128066379577,9.368,4632.0,,358.500083442777,10432.2907603346,65159.9148530513,2.0,943868.7131515909,18.934098432267,614.64065404659,41.6986955096945,502363.668094925,60.0,2.0,1.0,853.8011151365939,8.0,0.0,1.0,867.996268207207,0.0,1.0,0.0
,1033.72158308569,287674.798030461,4.0,344.573861028563,1.0,834.8712150473151,0.0,1.0,1.0,0.453609626973048,0.7123356880620121,923.769283806905,9.777492904104289,14.321148581802799,10.679,3321.0,77.2169670090079,215.18830885179298,8779.088768176729,36741.2102585658,2.0,697009.94571458,14.669298171752901,514.919947226362,67.4638689262792,119085.71956516,80.0,1.0,1.0,393.098662397824,13.0,1.0,4.0,231.884125852957,1.0,0.0,0.0
1.0,1199.3789561359802,114073.75355972801,4.0,399.79298537866094,1.0,285.33205366693403,1.0,0.0,0.0,0.489573742961511,0.012469366658478998,825.741869164631,3.0943293217569603,49.3468683212996,5.62,8380.0,39.9837145581841,543.623035307974,3940.56660728529,59199.190449202404,0.0,81414.38084979031,23.315725065028,220.822846834356,68.2176088448614,160244.224143361,80.0,1.0,2.0,753.852691757493,13.0,0.0,3.0,472.117509227246,0.0,1.0,0.0
4.0,521.02899531733,55096.3694338897,1.0,173.676331772443,0.0,317.235911604114,1.0,1.0,0.0,0.582885438809171,0.254430432803929,498.382294783369,5.86039133137092,53.2994834473357,3.304,6696.0,60.9415559098125,386.041008986265,3944.44113401367,45293.019399088,1.0,100638.62361129401,19.6479263278918,240.928466676353,49.5681304484606,30347.144549704302,90.0,0.0,0.0,575.176329311459,8.0,0.0,2.0,392.031660126819,5.0,0.0,1.0
4.0,213.11365108313203,50104.89191376889,1.0,71.0378836943773,1.0,705.3263597960299,0.0,0.0,1.0,0.52947372593917,0.32504377816803803,492.16161016374804,7.758516022004191,4.726355313323441,9.982999999999999,6017.0,9.03041153214872,737.374493859789,8528.012585679879,84995.65257765571,0.0,497485.273823119,27.154640374341003,332.361083390078,30.6683581322432,5127.41880347025,90.0,0.0,1.0,1038.84674463472,13.0,1.0,1.0,609.354128362611,0.0,0.0,10.0
10.0,128.659537837362,12199.492873236,7.0,42.8865126124541,0.0,284.45989496691504,1.0,0.0,,0.294522884534672,,519.779682857916,5.491509614512321,77.8928559739143,4.888,5112.0,36.3641442731023,522.120861157099,3888.84067198335,61580.269753855,1.0,80917.4318445883,22.8499641390769,264.142541654015,28.9915169822052,1892.1394766706303,70.0,2.0,1.0,823.893517730462,12.0,2.0,4.0,651.0775063847631,1.0,0.0,2.0
9.0,52.48267372638129,17487.831825677702,2.0,17.4942245754604,1.0,999.6345794147591,0.0,1.0,0.0,0.39578075427562,0.9728836228605359,490.37517607212095,3.57873435597867,25.340011832304302,12.65,3350.0,38.4929756168276,837.001720559783,11670.3492352672,104030.023374445,2.0,999269.2923617209,28.9309820185866,708.6887602357599,39.0534719219431,333.542118072105,60.0,0.0,5.0,1289.70191687162,11.0,2.0,2.0,872.873820852686,0.0,1.0,4.0
5.0,689.2800693629599,212879.17926480397,7.0,229.76002312098703,0.0,926.528368047329,0.0,0.0,1.0,0.238277920056134,0.9149627177976071,705.4094451013949,1.6712585557252198,93.2969724759459,8.244,7756.0,,637.491322355345,10540.266325184,89381.0953603219,0.0,858454.816796447,25.2485905023497,659.572678848364,18.0745144607499,53029.4282476772,70.0,0.0,1.0,1158.36909899171,9.0,2.0,1.0,983.948144134336,0.0,0.0,4.0
7.0,331.65873957745,92574.9362518307,7.0,110.552913192483,1.0,837.381246486456,0.0,1.0,1.0,0.0417476405855268,0.979325623484328,171.04397341608998,0.295212296769023,68.9746349351481,11.645999999999999,4354.0,73.2096442487091,799.419358139858,9972.65118114428,96807.80347514962,0.0,701207.351967211,28.2740049893866,547.060939902138,28.252612263895603,12342.4995285372,70.0,2.0,3.0,1207.9714955330198,12.0,1.0,4.0,809.5118971170109,0.0,1.0,4.0
9.0,556.032941274966,95965.01661127119,7.0,185.344313758322,0.0,517.7661761795611,0.0,1.0,0.0,0.16743881697766502,0.15227599022910002,537.290888605639,1.4497961243614599,77.5684351101518,3.298,6702.0,64.4138966919854,386.53966367517097,5950.741089145949,50872.6018628552,2.0,268081.81319560396,19.6606119862829,115.861564527974,6.097066984511911,34547.8589563017,70.0,0.0,2.0,641.9971795731971,7.0,0.0,2.0,484.669729295174,2.0,0.0,11.0
2.0,575.399108633298,144539.757259828,1.0,191.799702877766,1.0,753.597399219871,0.0,0.0,0.0,0.30291695217602005,0.00405207509174943,113.841734826565,7.837044752668589,71.440188982524,12.907,3093.0,64.4841752713546,949.779772875728,9435.53353795016,107401.471793755,0.0,567909.0401109529,30.8184972520681,601.7637306764431,87.2332885628566,36988.925726877096,90.0,1.0,3.0,1334.6818437049,14.0,3.0,0.0,809.040616389508,1.0,1.0,9.0
6.0,405.207273594419,58568.013232345,3.0,135.06909119814,1.0,433.615216574076,1.0,0.0,1.0,0.43184632691554703,0.535935368388891,125.78550213947901,3.48902535159141,51.7336084740236,2.824,9176.0,51.250510616228,439.90642107581596,5215.9650078923905,54805.5869862408,1.0,188022.156044583,20.973946244706,95.1727932553247,31.903349841013604,18388.7284882895,40.0,2.0,1.0,705.3993575477341,8.0,3.0,3.0,532.244113844185,0.0,1.0,8.0
1.0,67.87403775636129,12162.742482659,3.0,22.624679252120398,0.0,537.587399455357,0.0,1.0,1.0,0.7445788388140501,0.308548832545057,54.472978925332406,6.40290682436898,57.8171142376959,3.042,8958.0,25.0005416106433,428.621240804145,6233.11647616186,56078.652472110305,2.0,289000.212053174,20.7031698250327,94.9083673819639,88.72092540841551,544.500790513449,40.0,0.0,0.0,714.517148343998,9.0,2.0,4.0,549.998583349465,0.0,1.0,8.0
2.0,435.05509769000196,75103.3660213939,1.0,145.018365896667,0.0,517.888651944324,0.0,1.0,0.0,0.8913370838854459,0.0136253777891397,750.531661557034,9.873865516856311,97.78692233376199,5.0889999999999995,4911.0,66.1911548580974,387.866867255387,5954.62025395402,50090.9996905764,1.0,268208.65581271,19.6943359181108,125.74572982257601,26.0945442132652,21185.3448132364,90.0,2.0,2.0,623.8591158784529,10.0,1.0,4.0,445.980140308345,1.0,0.0,11.0
7.0,93.1210341646545,10778.990351168,1.0,31.0403447215515,1.0,347.257430542777,1.0,0.0,0.0,0.527679713675752,0.20620575314387699,499.126565176994,5.458158883266151,55.9885154943913,6.871,3129.0,64.9930642684922,421.37330200717105,4315.32090944211,51868.2684331633,0.0,120587.72306717199,20.5273793263332,174.900205658157,33.3668769802898,1004.5433451542999,90.0,2.0,3.0,680.375366020784,12.0,3.0,,532.827302320105,0.0,0.0,7.0
3.0,-80.205393715117,-14264.3629619578,0.0,-26.7351312383723,0.0,,0.0,0.0,0.0,0.945822860347107,0.10221775737591099,951.810261467472,2.96512433327734,45.004540286026895,7.042999999999999,6957.0,89.6644768305123,508.23129813216104,6351.90038962157,64194.141070884005,2.0,284668.964467848,22.543985852820303,133.476281101305,90.7194379949942,698.0321110946201,100.0,2.0,0.0,825.227610852599,14.0,0.0,0.0,628.930129200162,1.0,0.0,12.0
3.0,284.597283083102,46184.1720929684,7.0,94.8657610277005,1.0,486.837101106296,1.0,1.0,0.0,0.287385172210634,0.0625971180852503,185.64868369139703,8.91711473232135,86.9165039854124,3.005,6995.0,46.2111688917503,408.610398681212,5685.59180842538,54505.1512618837,1.0,237010.36301358198,,128.034853000026,33.379939664155195,9104.378376392478,70.0,0.0,2.0,710.7828221537151,12.0,1.0,1.0,588.699506459988,2.0,0.0,7.0
7.0,1219.03713071593,376104.512616886,7.0,406.34571023864305,0.0,925.577662419528,0.0,0.0,0.0,0.643579256022349,0.631590045290068,227.124549914151,8.38555307826027,60.5962361209095,5.547999999999999,8452.0,18.079437362030102,965.372836217284,11186.5222966298,110097.31537709,2.0,856694.0091699971,31.0704495657415,676.5083566631939,35.919113364070704,165533.181939586,70.0,0.0,5.0,1333.8426279369698,11.0,3.0,3.0,,1.0,0.0,0.0
5.0,695.1643873201621,108992.08605110699,0.0,231.721462440054,1.0,470.358183067756,1.0,0.0,0.0,0.8164304560050369,0.739559422712773,495.11230993084604,5.93115860130638,74.58374798297879,4.478,5522.0,93.1742381770164,431.485889909548,5566.55361049665,,0.0,221236.82037880103,20.7722384424392,74.87491414618451,6.2301679747179195,53936.5576177974,100.0,2.0,2.0,682.482091040308,12.0,3.0,1.0,494.217943629879,0.0,1.0,7.0
5.0,406.659756432461,81008.65046481231,1.0,135.553252144154,1.0,597.614953410812,0.0,1.0,1.0,0.600777443964034,0.0533700252417475,221.441686153412,2.81935033854097,38.3166888961568,10.34,5660.0,43.3698346372694,824.3043283716721,7624.75819085146,97040.02166885849,1.0,357143.632540207,28.710700590053,531.999857783333,51.8804170424119,18520.2374190006,90.0,2.0,3.0,1256.77063416126,15.0,0.0,0.0,910.270486571348,0.0,0.0,9.0
6.0,416.84921393896695,67527.2723874883,4.0,138.949737979656,1.0,485.9834453043401,1.0,0.0,1.0,0.4318247155752029,0.9026613417081529,629.664359148592,2.8620353597216295,71.6882831649855,2.249,7751.0,82.2917277459055,454.002434627118,5767.839322297629,56124.5394312017,1.0,236179.90910987603,21.307332883942,48.121456518034805,80.3509226068854,19455.9794225946,80.0,0.0,1.0,708.127189843936,9.0,2.0,0.0,501.85330829819196,0.0,0.0,11.0
8.0,584.560767004843,79116.3701693669,6.0,194.853589001614,0.0,406.029832833674,1.0,1.0,0.0,0.8521316007245329,0.517675622599199,883.844697847962,1.79859941825271,54.3680070200935,8.043,3957.0,84.95760804507879,588.249097768099,5236.796523872929,62123.6203907888,2.0,164860.225150941,24.253847071508,194.14278268982602,49.506986862979794,38172.7747358117,50.0,0.0,1.0,747.444245430492,7.0,0.0,1.0,354.83414831167,2.0,1.0,5.0
9.0,57.452614535715504,5245.5509590333295,0.0,19.150871511905198,0.0,273.90664470660903,1.0,1.0,0.0,0.153965010773391,0.49956568749621505,951.796422246844,2.4061737861484302,69.5411119610071,5.702999999999999,4297.0,13.6627490632236,481.32797440122,3701.7223958685295,57607.7681011385,0.0,75024.8500144326,21.9391880980409,260.50582912247,74.6988086728379,395.906751177405,100.0,2.0,4.0,774.61012814977,12.0,2.0,1.0,628.048573436023,1.0,1.0,2.0
1.0,187.77764693354,22340.2368875958,1.0,62.592548977846604,0.0,356.91527589813796,1.0,0.0,1.0,0.05483498889952901,0.13837576634250598,230.128566501662,3.70242484146729,20.9787284722552,5.337000000000001,4663.0,51.644944353029096,354.705004306457,4278.56276759429,44971.495343361,1.0,127388.51416944401,18.833613681565602,208.25840493147498,3.2443057280033796,3990.41973652197,90.0,2.0,0.0,,11.0,3.0,3.0,457.718926459831,0.0,0.0,7.0
5.0,84.8811894312667,11719.984862548501,0.0,28.2937298104222,1.0,414.225517140246,1.0,0.0,1.0,0.12230145861394699,0.004117553122341629,613.777177408338,5.57745451806113,34.2168908566236,4.268,5732.0,33.3814825862646,455.388279454913,5053.031730312279,53567.656482763,1.0,171582.779050104,21.3398284776357,114.369388230986,50.9913525311276,838.828876395598,100.0,1.0,0.0,670.723314853571,14.0,2.0,4.0,438.90262326025004,0.0,1.0,7.0
3.0,749.768172400648,3051.7437773957695,1.0,249.922724133549,0.0,12.2107494945719,1.0,1.0,0.0,0.969793196534738,0.36431629373692,8.28358554281294,9.10833256086335,0.237852986901999,9.099,6901.0,74.8330641770735,18.9177221618593,159.942939269437,2055.35292865583,2.0,149.102403219188,4.349450788531731,839.6742080260091,92.3494906863198,62721.290762467805,90.0,0.0,2.0,25.5155556407688,11.0,3.0,0.0,14.537061491276601,2.0,0.0,4.0
4.0,595.320565425129,70910.3940144267,5.0,198.440188475043,1.0,357.33887656201597,1.0,0.0,1.0,0.53697366011329,0.8398296411614871,530.4015558213,6.76897824974731,26.203678525053,6.007999999999999,5992.0,86.7915211478248,519.312408665231,4612.01358295063,65757.8040878409,2.0,127691.072702604,22.7884270774714,322.52350561558103,79.0400236612186,39586.9485904856,30.0,2.0,1.0,897.4205009563901,6.0,0.0,4.0,788.610891002961,0.0,1.0,5.0
8.0,405.33064911905296,51795.3077525668,7.0,135.110216373017,0.0,383.355967764631,1.0,1.0,1.0,0.211961162509397,0.479887326015159,69.1522697452456,4.46110552409664,98.96952833514659,3.475,6525.0,27.5010987184942,369.01899074204806,4571.59765913041,46057.9987250209,0.0,146961.79802075698,19.2098670152099,186.830669086825,58.8824947597459,18399.8807847366,70.0,,1.0,588.266340915139,12.0,1.0,1.0,435.627304941666,0.0,0.0,7.0
8.0,412.231587234089,70606.2697498924,0.0,137.41052907803,0.0,513.834494515322,0.0,0.0,0.0,0.44962826441042103,0.448319452581927,803.727244026959,6.29212111467496,55.7952104136348,7.827000000000001,8173.0,50.5969235906377,651.367240118983,6441.07942539119,77855.1898664043,0.0,264025.887753817,25.5218972672288,283.739198856426,31.6215911880136,19029.0640305821,100.0,2.0,1.0,1007.41014490916,15.0,3.0,3.0,739.5923587010941,0.0,1.0,9.0
7.0,882.862300178331,160966.427021561,4.0,294.28743339277696,1.0,546.970100509605,0.0,0.0,1.0,0.927784276427701,0.424453646410257,837.924690917134,0.248080182354897,72.7174333529547,8.121,7879.0,42.8466981975362,527.711674920283,,68140.39940125491,0.0,299176.29085148696,22.971975860171103,229.401575157806,75.7293448317796,,80.0,1.0,2.0,891.049989195932,10.0,1.0,2.0,722.8249434334331,0.0,0.0,4.0
4.0,,48843.5857407312,6.0,129.23706980219998,0.0,377.93789208845,1.0,1.0,0.0,0.200265684630722,0.9297488837037241,250.318326754496,0.140830085147172,7.75563113857061,2.503,9497.0,26.665493706241303,335.02467782525,4449.428276535,40545.4907609612,2.0,142837.050276261,18.3036793521207,274.167269963191,13.534173229709301,16841.4572808609,50.0,1.0,1.0,498.415398587169,8.0,0.0,2.0,318.198798671198,2.0,1.0,5.0
